text,label
"Astellas shall have the exclusive right to market, sell and distribute the Lead Compounds supplied by FG for use in the Astellas Territory within the Field under the license granted in Article 13.",0
"The API shall be manufactured by HOVIONE at its facilities in accordance with all relevant current Good Manufacturing Practices (""cGMPs""), the Specifications, and Applicable Laws, and pursuant to HOVIONE's Drug Master File (""DMF""), prepared by HOVIONE and filed with the US FDA.",0
"The identification number and password used by a Software User is reusable and reassignable and may be used and transferred by Corio, in accordance with the licenses granted below, between Customers as one Customer discontinues the Corio Services and another Customer subscribes.",0
"For the avoidance of doubt, nothing in this Section shall prevent any Party from seeking arbitration proceedings pursuant to Section 11.6 hereof with regard to any matters other than matters resolved by mutual agreement of the chief executive officers in accordance with this Section 2.2.3.",0
"U.S. Laws and Regulations 15.1 Distributor acknowledges and agrees that it shall comply in all respects with all United States and local country laws, regulations and standards applicable to its activities under this Agreement, including but not limited to the exporting and importing requirements (including the prohibition of the re-export of Products and associated technical data) set forth in this Agreement and in applicable governmental regulations.",0
"Array or its Affiliates will make available to Ono, all additional (i.e., beyond that already made available to Ono as of the Effective Date) Array Know-How relating to Binimetinib, Encorafenib and the Products containing Binimetinib or Encorafenib currently under Development by Array that exists as of the Effective Date as may be reasonably requested
35
[ * ] = Certain confidential information contained in this document, marked by brackets, has been omitted and filed separately with the Securities and Exchange Commission pursuant to Rule 24b-2 of the Securities Exchange Act of 1934, as amended.",0
"For new Products or Services added to the Global or Value Added Distributor Price List, including products or services which become available to Cisco as a result of an acquisition by Cisco of another entity, Cisco may impose certification, installation, or training requirements on Distributor prior to allowing Distributor to purchase, resell, or provide support for such Products or Services.",0
"""Change of Control"" means any contract or transaction or series of related contracts or transactions (regardless of form or structure) that would directly result in the Control of a Person or its business or assets changing from one Person to another Person (alone or in combination with any other third Person).",0
"Otherwise, neither this Agreement nor any rights granted hereby may be transferred or assigned by Customer to any other person without Changepoint's prior written consent, (such consent shall not be unreasonably withheld), and any such attempted assignment shall be null and void.",0
"Buyer, for itself and its insurers, expressly waives any and all limitations or liability caps, if any, on Buyer's contribution liability to Seller, and any and all statutory or common law lien rights or Claims against Seller arising from any applicable workers compensation or disability acts, which Buyer might or could assert against Seller or Seller's insurers in the event of the personal injury or death of Buyer's employees, representatives or servants.",0
It is understood and agreed that the Development Program for the Astellas Territory shall include all clinical trials and other development activities necessary to obtain Marketing Approvals for Lead Compounds for the Astellas Territory.,0
"Upon each renewal of the relevant insurance policies, the Company shall on reasonable request provide the Repairer with relevant insurance certificates in order to evidence insurance is maintained in accordance with this Clause 8.",0
"HSNS agrees that, at all times and in every respect during the term of this Agreement, it shall conduct its business in a professional manner consistent with E.piphany's norms and standards, which shall reflect favorably upon E.piphany and the Application.",0
"Any replacement personnel shall be reasonably qualified to perform the Services they are to perform under this Agreement, and VNE will use reasonable efforts to maintain continuity of assignment with respect to the VNE personnel assigned to provide essential Services.",0
"If testing indicates that any of the Cell Sites (or any of the Material or Deliverables relating thereto) does not conform to the Specifications, then Vendor shall notify AT&T, in writing, of such non- conformance promptly following Vendor's knowledge of such non- conformance.",0
Corio's right to collect fees from Customers under the Changepoint licenses under this Section 2.5 will expire upon termination of the Corio contracts with its Customers for such Software.,0
"For all identified IBM specifications, MSL will maintain and produce for IBM process documentation for use in all audits performed by IBM and will have current copies of said documentation available prior to the start of an audit.",0
"NOW, THEREFORE, in consideration of the foregoing premises and the mutual covenants herein contained, and for other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the Parties hereby agree as follows:
ARTICLE I DEFINITIONS
1.1 ""Affiliate"" of a Party means any person, corporation or other entity that, directly or indirectly, controls, is controlled by, or is under common control with such Party, as the case may be.",0
WLI shall maintain the accuracy of the Licensed Programs by making a reasonable attempt to correct any programming or database errors that Integrator brings to WLI attention.,0
"Except as expressly permitted under Sections 7.2 and 16.2, and for publications or disclosures in accordance with Section 5.2, neither party shall disclose to third parties pre-clinical data, clinical data or regulatory filings, comprising Confidential Information of the other party.",0
"For the avoidance of doubt, in such case, XENCOR may not use the Process outside BII, except as otherwise agreed in writing by XENCOR and BII.",0
"This Agreement is a legal, valid, and binding obligation of each Party, enforceable against it in accordance with its terms (except as may be limited by bankruptcy, insolvency, moratorium, or similar laws affecting creditors' rights generally and equitable remedies).",0
"IBM Confidential June 2, 1999 ATT6.1wp Page 13 of 19
 ATTACHMENT 6 SOFTWARE INSTALLATION TERMS AND CONDITIONS
 EXHIBIT 4 OF APPENDIX A SECURED SERVER DOWNLOAD PROCESS
SECURED SERVER DOWNLOAD PROCESS.",0
"Without limiting any of the obligations or liabilities of Contractor, whether under this Agreement or by law, subject to any limitations hereunder, Contractor shall maintain, and shall cause any subcontractors engaged by Contractor to provide services under this Agreement to maintain, at Contractor's own expense, as long as this Agreement is in effect, insurance policies of the kind and limits as set forth in APPENDIX D to this Agreement.",0
"Commerce One shall have no liability for any infringement based on (i) the use of the Software other than as set forth in the Documentation; or (ii) the modification of the Software by a party other than Commerce One, when such infringement would not have occurred but for such modification.",0
"IAC shall comply with all applicable laws and regulations related to the manufacturing and/or production of the Products in jurisdictions in which IAC manufactures the Products, including labor and employment, environmental, safety, tax and other similar regulations.",0
"This Agreement and all of the provisions hereof shall be binding upon and inure to the benefit of the Parties and their respective successors and permitted assigns (including by operation of law), but neither this Agreement nor any of the rights, interests or obligations hereunder shall be assigned by any Party, whether by operation of law or otherwise, without the prior written consent of the other Party; provided that either Party may collaterally assign its rights under this Agreement to any party providing debt or equity financing to such Party without the consent of the other Party.",0
"PUBLICITY AND PUBLICATIONS
Neither Magenta nor Bachem shall make any news release or other public statement, whether to the press or otherwise, disclosing the existence of this Agreement, the terms thereof or of any amendment thereto, or any Project Plan without the prior written approval of the other Party, except as required by Applicable Laws.",0
"Each Party may disclose the existence of this Agreement, but agrees that the terms and conditions of this Agreement will be treated as Confidential Information of the other Party.",0
"In the event that the Network or the Bridge Site are unavailable for a substantial period of time due an event of force majeur or otherwise, iVillage agrees to use commercially reasonable efforts to ""make good"" any impressions lost as a result of such circumstance.",0
"EXCEPT FOR DAMAGES ARISING FROM BREACH OF SECTIONS 6.C AND 12,13 OR 17, IN NO EVENT WELL DISTRIBUTOR's TOTAL LIABILITY FOR ANY DAMAGES IN ANY ACTION BASED ON OR ARISING OUT OF OR IN CONNECTION WITH THE AGREEMENT EXCEED THE [*] TO NETGEAR PURSUANT TO THE AGREEMENT.",0
"In the event that MediWound, any of its employees or contractors, any Supplier or any of a Supplier's employees or contractors has been debarred, MediWound shall immediately remove or have removed such Person from thereafter performing Manufacturing or supply activities under this Agreement with respect to the Product upon learning of such debarment.",0
"The documents referenced in this Agreement are complementary, and what is called for by any one shall be as binding as if called for by all.",0
"Standalone Software is Software which is not required to operate the Hardware upon which it resides (i.e., ICSG software such as call center, unified messaging, network management software).",0
"Notwithstanding the foregoing, in the event that it has been more than [ * ] since the First Commercial Sale of a Product in a country and the Initial Regulatory Exclusivity with respect to such Product has expired but either (i) a subsequent grant of Regulatory Exclusivity is still in effect, and/or (ii) one or more Valid Claims within the Array Patents that cover such Product in such country　are still in effect, then if Generic Market Share with respect to such Product in such country equals or exceeds [ * ], the Initial Royalty Term will immediately terminate with respect to such Product.",0
"All Power2Ship's use of WLI's company name, logos, trademarks or other registered identifiers must meet WLI's corporate communications standards and must have WLI's written approval prior to such use by WLI.",0
"Distributor should place its last order in each quarter by the tenth day of the last month in each quarter (e.g., March 10, June 10, September 10, and December 10).",0
"Kallo's Patient and Operator Safety Program uses a comprehensive software where in the actual work process within the Mobile Care Clinic is monitored by the onsite Biomedical Technicians guided by the Senior Biomedical Engineers at Kallo Headquarters qualified for managing the patient, staff, and environment safety to international standards.",0
"WLI DISCLAIMS ALL OTHER WARRANTIES, WHETHER EXPRESS, IMPLIED, OR STATUTORY INCLUDING BUT NOT LIMITED TO, ALL IMPLIED WARRANTIES OF MERCHANTABILITY, FITNESS FOR A PARTICULAR PURPOSE OR ANY WARRANTY ARISING OUT OF ANY PROPOSAL, SPECIFICATION OR SAMPLE.",0
"Should Vericel place a Purchase Order to procure a given Product in a given Calendar Quarter which includes an Excess Amount, MediWound shall use commercially reasonable efforts to meet Vericel's request.",0
"Force Majeure: Seller shall have no liability or obligation to Buyer of any kind, including but not limited to any obligation to ship products, arising from any delay or failure to perform all or any part of this Order as a result of causes, conduct or occurrences beyond Seller's reasonable control, including, but not limited to, commercial impracticability, fire, flood, act of war, civil disorder or disobedience, act of public enemies, terrorist acts, terrorism generally affecting commerce, problems associated with transportation (including car or truck shortages), acts or failure to act of any state, federal or foreign governmental or regulatory authorities, labor disputes or strikes.",0
"Proprietary to Bank of America Page 1 vTIP2010
Source: CARDLYTICS, INC., S-1, 1/12/2018
1.16 Delivery Date - the date on which Bank of America actually receives the Software from Supplier.",0
"Licensor reserves the right to reject any product order, to cancel any product orders placed by Licensee and accepted by Licensor and to refuse or delay shipment thereof if Licensee fails to make any payments as provided in this Agreement or otherwise continues to fail to comply with the terms and conditions of this Agreement for thirty (30) days after delivery of written
notice of such failure.",0
"Neither party shall be deemed to be in breach of this agreement for any failure or delay in performance caused by reasons beyond its reasonable control, including but not limited to acts of God, earthquakes, strikes or shortages of materials.",0
VALVE [*****] EXCHANGER [*****] AUDIO CONTROL PANEL [*****] BUS POWER CONTROL UNIT [*****] AC GENERATOR [*****] DC STARTER GENERATOR [*****] TRIM ACTUATOR [*****] DUAL DISTRIBUTOR VALVE [*****] ANTICOLL.,0
"No transfer of this Agreement by operation of law or change in Control of a party, including, without limitation, by merger, consolidation or sale or other transfer of equity interests, shall be considered an assignment for purposes of this Section 11.9.",0
"In the event Contractor believes that it has complied with the relevant law, regulation or this Agreement, and has not overcharged or undercharged NICE, it shall so notify NICE in writing upon receipt of NICE' audit results shall specify the relevant data and the reasoning for its determination and the parties will attempt to determine the issue in mutual consent.",0
"Each of the parties, as Recipient, shall immediately give notice to the other party, as Discloser, of any unauthorized use or disclosure of Discloser's Confidential Information.",0
"Power2Ship shall be reimbursed for any actual loss, liability or damage suffered or incurred by Power2Ship and for all reasonable costs and expenses (including reasonable attorneys' fees) incurred by Power2Ship in connection with any action, suit, proceeding, demand, assessment or judgment incident to any of the matters indemnified against in this provision provided that Power2Ship immediately notifies WLI as to the institution of such suit, gives or obtains for WLI such authority as may be necessary for WLI to defend same, and supplies WLI such further information and assistance for the defense thereof as WLI may reasonably require and request.",0
The Operator shall at all times retain an operations manager who shall be dedicated to the overall supervision and management of performance of its obligations under this Agreement.,0
"All orders are subject to written acceptance by Todos, which acceptance shall be provided unless the order contains terms that differ from the terms set forth in this Agreement.",0
"On the thirtieth (30th) day after the end of
 each quarter, HSNS shall submit a report to E.piphany (in a format provided by E.piphany, but reasonably acceptable to HSNS) listing (i) the total number of emails distributed for the quarter; along with payment for the quarterly lead sharing fees owed to E.piphany.",0
"Without limiting the foregoing and notwithstanding the exclusive license granted to Ono under Section 2.1(a) above, Array retains
15
[ * ] = Certain confidential information contained in this document, marked by brackets, has been omitted and filed separately with the Securities and Exchange Commission pursuant to Rule 24b-2 of the Securities Exchange Act of 1934, as amended.",0
"(ii) The dispatch lead times set forth in Clause 3.2 (i) above remain subject to: (a) reception by the Repairer of written standard exchange Work Order 7.1 duly filled in by the Company; and, [*****] Confidential material redacted and filed separately with the Securities and Exchange Commission.",0
"NICE shall give Contractor a written forecast of the Products, by type, quantity and expected Due Date (the ""FORECAST"") as follows: A Forecast shall be a rolling forecast for the current Quarter and the two (2) consecutive Quarters, detailed by week.",0
"The Loan Period for each Loaned Item will extend from the actual date IBM delivers the Loaned Items(s) to MSL, until the
 earliest of:
 a) the applicable return date specified in the Attachment or revised return date specified in a revised Attachment;
 b) the date MSL acquires i) title to the Loaned Equipment or ii) a continuing license to the Loaned Program, should such acquisition or licensing be available to MSL under Section 12: or
 c) on the Referenced Agreement expiration date.",0
"For clarity, any amount owed by Customer to Manufacturer or owed by Manufacturer to Customer shall be one hundred and ten percent (110%) of Manufacturer's Conversion Cost, reduced by a 20% allowance for variable costs.",0
"The validity, interpretation, and performance of this Agreement shall be controlled by and construed under the laws of the State of New York, United States of America, as if performed wholly within the state and without giving effect to the principles of conflicts of law, and the state and federal courts of California shall have jurisdiction over any claim arising under this Agreement.",0
"all rights to, itself, through Affiliates and/or through Third Party contractor or Third Party Partner, conduct Clinical Studies (and file all Regulatory Filings required in connection with the such Clinical Studies) with respect to Products in the Ono Territory to the extent permitted under Section 4.5 below.",0
"- 2 -
 ""Intellectual Property Rights"" means all copyright, moral rights, patent rights, trade marks, design right, rights in or relating to databases, rights in or relating to confidential information, rights in relation to domain names, and any other intellectual property rights (registered or unregistered) throughout the world.",0
Waiver: No claim or right arising out of a breach of this Order can be discharged in whole or in part by a waiver or renunciation of the claim or right unless the waiver or renunciation is supported by consideration and is in writing signed by the aggrieved party.,0
This warranty shall not be affected by Bank of America's modification of the Software so long as Supplier can discharge its warranty obligations notwithstanding such modifications or following their removal by Bank of America.,1
"""Reverse Engineer"" means translate, disassemble, decompile, analyze, reverse engineer or reverse program, or otherwise attempt to derive the code or programming for the TouchStar Software or the Private Label Software.",0
"Upon the request of and at the expense of Magenta, after termination of this Agreement, Bachem agrees to reasonably assist Magenta in identifying Third-Party manufacturers of the Product.",0
"On the thirtieth (30th) day after the end of Year 1, HSNS shall submit a report to E.piphany (in a format provided by E.piphany, but reasonably acceptable to HSNS) listing the total number of emails distributed by Outsourcing Customer for the first and second six months of Year 1.",0
"Each invoice shall specifically reference that the invoice will be paid in accordance with the terms set forth in this Agreement and all payments for amounts due on such invoice for Material, Deliverables, and Services provided under the Build Addendum will be made in accordance with the Structured Payments Schedule attached as Schedule 3 to the Build Addendum.",0
"With respect to any and all requirements of a Regulatory Authority for the Manufacture of Product for Commercialization in the Territory following the First Commercial Sale of the Product in a country in the Territory, the Parties shall discuss in good faith such requirements and allocation of responsibility between the Parties.",0
"During the term of this Agreement, Distributor is authorized to use the Trademarks solely in connection with Distributor's advertisement, promotion and distribution of the Products in the Territory.",0
"Flotek shall have the right at any time to (i) inspect the facility of FCC in Winter Haven, Florida (the ""Facility"") and any other facility of FCC involved in the production of the Terpene Product, and (ii) audit the books and records of FCC.",0
"Unless expressly set forth to the contrary in a Facility Addendum, Customer will issue Purchase Orders for Product no later than a period equal to the Binding Forecast Period prior to the required delivery date.",0
"Recipient shall treat Confidential Information of the other Party with no less care than it employs for its own Confidential Information of a similar nature that it does not wish to disclose, publish or disseminate, but not less than a reasonable level of care.",0
"E.piphany shall determine, in its sole discretion, when it shall make Updates available to HSNS, provided that any such Update shall be made available to HSNS no later than thirty (30) days following its general commercial release.",0
"Licensor hereby grants to Licensee a non- exclusive, worldwide right to use and reproduce the Master Copy of each Licensed Product and the related Documentation during the term of this Agreement for testing, demonstration to Redistributors.",0
"IAC is solely responsible for installing, testing, and maintaining Sonos Tools in its control in good working condition and in compliance with applicable manufacturing specifications, for purchasing and maintaining spare parts to repair such Sonos Tools with a minimum of downtime, and for any risk of loss in connection with the Sonos Tools.",0
"For the avoidance of doubt, the validity, construction, and enforceability of this Agreement and the resolution of disputes arising out of and relating to this Agreement, will be governed solely by this Section 19.",0
"MediWound shall promptly disclose to Vericel, upon its request, information in MediWound's possession required for Vericel to obtain and maintain any and all needed permits, approvals, or licenses issued by any and all Regulatory Authorities relating to the Manufacture, storage, packaging, and sale of a Product, as the case may be.",0
"If any provision of this Agreement is held to be invalid or unenforceable in any jurisdiction in which this Agreement is being performed, then: (a) such provision will be deleted from this Agreement in that jurisdiction to the extent of such invalidity or unenforceability without invalidating the remaining provisions of this Agreement, and any such unenforceability in that jurisdiction will not make that provision unenforceable in any other jurisdiction; and (b) the parties will agree on an alternative provision that best accomplishes the objectives of such provision, to the extent legally permissible in such jurisdiction.",0
"VNE will transfer to Converge all Converge-Requested Enhancements to Converge, and any associated&bbsp;Documentation, by remote telecommunications from the VNE place of business, to a Converge computer located at a Converge place of business in the Commonwealth of Massachusetts, if any.",0
"vii) Any defective Product returned to MSL will be returned with a copy of any applicable IBM inspection report and will reference MSL's Return Material Authorization (""RMA"").",0
"Commnet Wireless, LLC AT&T Mobility LLC By AT&T Services, Inc., its authorized representative
By: /s/ Joseph Moravec By: /s/ Susan A. Johnson
Printed Name: Joseph Moravec Printed Name: Susan A. Johnson
Title: President Title: EVP, Global Connections & Supply Chain
Date: July 31, 2019 Date: July 31, 2019
Source: ATN INTERNATIONAL, INC., 10-Q, 11/8/2019",0
"A Facility Addendum may be extended for up to three (3) additional periods of twelve (12) months (each, an ""Extension Period"") by written notice given by Customer to Manufacturer not less than twelve (12) months prior to the expiration of the Initial Term or the applicable Extension Period, as the case may be.",0
"For clarity, Miltenyi shall have no obligation to implement a Bellicum-Specific Required Change unless and until the Parties have reached agreement on all items as described in the preceding sentence.",0
"-4-
[ * ] = Certain confidential information contained in this document, marked by brackets, has been omitted and filed separately with the Securities and Exchange Commission pursuant to Rule 406 of the Securities Act of 1933, as amended.",0
"Upon receipt of any such notice of any upgrade or modification, or upon the expiration of the notice period set forth above for additions or deletions to Schedule A, Distributor shall cease to market and distribute earlier versions of the Products and/or Products deleted from Schedule A.",0
"INSTALLATION SERVICES TO BE PROVIDED BY CHANGEPOINT
 (a) Changepoint agrees to provide the following services (""Installation Services"") to Customer:
 Executive Expectations Review *** Project Management *** Infrastructure Support ***
*** The omitted material has been filed separately with the Securities and Exchange Commission pursuant to a request for confidential treatment.",0
"Except in a case where the relief sought is an injunction or other equitable relief, the parties agree that any dispute between the parties arising out of, relating to or in connection with this Agreement, whether characterized or sounding in contract or tort or otherwise, shall be resolved exclusively through binding arbitration conducted in accordance with the Rules of Conciliation and Arbitration of the International Chamber of Commerce by one or more arbitrators appointed in accordance with the said Rules.",0
"Ono agrees not to settle such Infringement Action, or make any admissions or assert any position in such Infringement Action, in a manner that would adversely affect the allegedly infringing Product
59
[ * ] = Certain confidential information contained in this document, marked by brackets, has been omitted and filed separately with the Securities and Exchange Commission pursuant to Rule 24b-2 of the Securities Exchange Act of 1934, as amended.",0
"Manufacturer shall maintain such Records for a period equal to the later of (x) three (3) years after the expiration or termination of this Agreement or the applicable Facility Addendum, (y) the expiration of the statute of limitation for the Tax period applicable to such Records, or (z) for such period as otherwise may be required by applicable Law (the ""Record Retention Period"").",0
"AZUL-ATR Global Maintenance Master Agreement DS/CS-3957/14/Issue 7 Page 106/110
Source: AZUL SA, F-1/A, 3/3/2017
Execution version CONFIDENTIAL TREATMENT REQUESTED EXHIBIT 16 - ADVANCED POOL STOCK
The following Exhibit is composed of two (2) pages, into which are listed [*****] part numbers.",0
"All Notices shall be properly addressed as follows, or to such other addresses as may be specified in a Notice given hereunder:
If to VNI or VNE: with a copy to:
Attn: General Counsel Attn: Michael L. Pillion VerticalNet, Inc. Morgan, Lewis & Bockius, LLP 507 Prudential Road 1701 Market Street Horsham, Pennsylvania 19044 Philadelphia, Pennsylvania 19103
 17
If to Converge:
Attn: General Counsel Converge, Inc. Four Technology Drive Peabody, MA 01960
 10.2 Force Majeure.",0
"If during the Term Bellicum desires Miltenyi to make any Change not necessary to comply with changes in Agreed Standards made by Regulatory
11
Miltenyi Biotec-Bellicum Supply Agreement (Execution Copy, March 27, 2019)
Authorities, Applicable Laws and/or other requirements of Regulatory Authorities (in each case, a ""Bellicum-Requested Change""), Bellicum shall notify Miltenyi thereof in writing.",0
"All payments made under this Agreement shall be free and clear of any and all taxes, duties, levies, fees or other charges, except for withholding taxes.",0
"Except as expressly set forth in paragraphs 5.3 and 5.5(c), Distributor waives any right, either express or implied by applicable law or otherwise, to the renewal of this Agreement or to any damages or compensation for any expiration or termination of the Term in accordance with this Section 5.",0
"In addition to any other responsibilities stated in this Agreement, Company will: (a) Provide, at Distributor's reasonable request and without charge, up to 10 hours of training with regard to any characteristics of the Products that Distributor deems reasonably necessary for Distributor and its employees and agents to fulfill the purposes of Distributor's appointment,
5
Source: GENTECH HOLDINGS, INC., 1-A, 8/8/2019
(b) provide to Distributor, without charge, reasonable quantities of promotional literature, brochures and commercial and technical information regarding the Products; (c) provide sales support and technical training to Distributor and its personnel as deemed reasonably appropriate by Company.",0
"For purposes of this Agreement, the term ""Affiliate"" means, with respect to any specified person or entity, any corporation, limited liability company or other legal entity which directly or indirectly controls, is controlled by, or is under common control with specified person or entity or its successors or assigns.",0
"Unless otherwise specified to the contrary on a Purchase Order (and subsequently acknowledged in writing by IAC), shipping terms are [*] and include all elements of the INCOTERMS 2010 definition with the following modifications:
[*] 2.",0
"MSL shall not prepare a preload image of an IBM Software Package or install any IBM Software Packages, unless authorized by IBM in writing or expressly instructed under this Attachment 6.",0
It is agreed that the Security Deposit must be available for the period ending [*****] after the Term; such Security Deposit shall be the property of the Repairer and shall be non-refundable except as set out in this Agreement.,0
"In the event of any change in Specifications, the certificate of analysis shall contain the required information in accordance with the then-approved release tests in conjunction with applicable change control procedures in accordance with this Agreement and the Quality Agreement.",0
"This Agreement is written in the English language as spoken and interpreted in the United States of America, and such language and interpretation shall be controlling in all respects.",0
"To ensure high end-user satisfaction, Distributor shall: (a) provide quality first level support to its end-user customers; (b) promptly report to WGT all suspected and actual problems with any WGT product; (c) assist WGT in tracing WGT Products to particular end users to distribute critical WGT Product information, locate WGT Products for safety reasons, or to be discover unauthorized marketing or infringing acts; (d) avoid deceptive, misleading or unethical conduct which are or might be detrimental to WGT or its WGT product; and (e) refrain from marking any representation, warranty or guarantee to end users with respect to the specifications, features or capabilities of the WGT Product that is inconsistent with the literature distributed by WGT or this Agreement.",0
"(3) Distributor may return the Product to NETGEAR for a refund of an amount equal to the depreciated value of the equipment, or an amount equal to the Distributor's actual purchase price paid without any depreciation minus any prior credits or allowances if the returned Products are in their original shipping containers and have not been altered, damaged or used.",0
"If more than one type of tone is early detected, the first ringback reporting shall be delayed until either cadence information disqualifies the other types, or tone precedence is used as a 'tie-breaker'.",0
"This Agreement shall not be construed to relieve or discharge any obligations or liabilities of third persons, nor
 22
 shall it be construed to give third persons any right of subrogation or action over against any party to this Agreement.",0
"It shall include: (a) the EU Data Protection Directive 95/46/EC and EU ePrivacy Directive 2002/58/EC as implemented by countries within the European Economic Area (""EEA""); (b) from 25 May 2018, the EU General Data Protection Regulation (""GDPR"") as implemented by countries within the EEA and the UK; and/or (c) other laws that are similar, equivalent to, successors to, or that are intended to or implement the laws that are identified in (a) and (b) above; ""Shared Personal Data"" shall have the meaning as set out in Section 16.4; and The terms ""data controller"", ""data subject"", ""personal data"", ""processing"", and ""sensitive personal data"" shall have the same meanings ascribed to them under Data Protection Laws.",0
"""Company LLC Agreement"" means the Amended and Restated Limited Liability Company Agreement of Diamond State Generation Holdings, LLC, dated as of April 13, 2012, between Clean Technologies II, LLC and Mehetia Inc.
""Confidential Information"" is defined in Section 9.18(a).",0
"Either party may terminate this Agreement upon 30 days
 Page -8-
 prior written notice to the other upon the occurrence of any of the following events: (A) the Distributor's failure to make full and prompt payment to the Company of all sums due and owing to it; (b) either party's default in the performance of any of the material, terms, conditions, obligations, undertakings, covenants or liabilities set forth herein and such default is not cured within a commercially reasonable time after the defaulting party has been notified of the default by the other party and (c) as otherwise expressly provided herein.",0
"""Xencor and Boehringer Ingelheim will share the financial risk in early preclinical and clinical development with the incentive of sharing in future success of the programs.""",0
"In case of a quantity mismatch between the quantity recorded on the packing documents and the actual quantity received, NICE will notify Contractor
 22
 of the mismatch, and, subject to verification by Contractor, Contractor will complete the missing quantity.",0
"KALLO - MOBILECARE
Description Kallo Price Agent Markup End user price Mobile Acute Care Clinic - Base price $2,650,000 $265,000 $2,915,000
 NOTE: PRICING INCLUDES TELE PHARMACY SYSTEM COSTING $150,000/ - FOR EACH MOBILE CLINIC.",0
"Within fifteen (15) days after AT&T's delivery of a Change in Law Notice, Vendor and AT&T shall meet in good faith to formulate an action plan to mitigate, minimize or eliminate the impact of such change in Law on AT&T, which, upon the Parties' mutual agreement, may include restructuring the transaction contemplated by this Agreement, and/or adjustment(s) to pricing, fees and costs or Material or Services hereunder.",0
"""Google Toolbar Installer"" means: (a) the machine-readable binary code version of the installer provided to Distributor in connection with this Agreement that installs the Google Toolbar, and any modifications, updates or upgrades to it that Google may provide to Distributor; and (b) the Google Toolbar Criteria Checker.",0
Notice shall be sent to the parties at the addresses set forth on the first page of this Agreement or at such other address as shall be specified by either party to the other in writing.,0
"In exchange for the provision of the Material and Services set forth in the Build Addendum, the Parties agree that AT&T will pay to Vendor the Structured Payments (as such term is defined in the Build Addendum) and in exchange for the provision of the Material and Services set forth in the Maintenance Addendum, the Parties agree that AT&T will pay to Vendor the Maintenance Fees (as such term is defined in the Maintenance Addendum).",0
Customer and Contractor will agree on all aspects of implications and shall accordingly make revisions in outstanding Purchase Orders - if requested by Customer and subject to Contractor's consent in writing.,0
"D. Supplier shall deliver to Bank of America and keep current a list of persons and telephone numbers (""Calling List"") for Bank of America to contact in order to obtain answers to questions about the Equipment or to obtain Corrections.",0
Each Module shall be subject to all of the terms and conditions of this Agreement in addition to the specific details set forth in the Module.,0
"Changepoint may, where appropriate, provide Corio with information relevant to future Software development efforts, including product and service roadmap, rollout strategy, and plans for future development efforts.",0
"LICENSEE agrees to provide D2 with access to LICENSEE's equipment and computer systems on a temporary basis and as needed to allow D2 to reproduce, correct and verify the correction of the problem reported by LICENSEE or otherwise identified by D2.",0
"The Parties agree that the terms and provisions of this Agreement shall supersede all terms and provisions of that certain Confidentiality Agreement between the Parties dated February 9, 2016 (the ""Confidentiality Agreement"") and, as of the date hereof, the Confidentiality Agreement is hereby terminated and of no further force or effect.",0
"Each Purchase Order shall contain at a minimum, the following information: description of the Product and quantity ordered, price, freight carrier information, payment terms, delivery date, and Purchase Order number for billing purposes.",0
The Steering Committee shall have general oversight and review of the activities of the Project Team and shall resolve any issues referred to the Steering Committee by the Project Team.,0
"The [*] are as listed in the Markup Appendix 1.
 b) For RS orders that include Integration, MSL will invoice IBM the Integration charges separately from the fulfillment price defined in this Section 7.1.",0
"Subject to the remainder of this Section 4.12, no more than once per calendar year, upon thirty (30) days' advance written notice to Manufacturer, Customer may physically inspect or audit (consistent with Section 15.2) the Facilities under this Section 4.12; provided that Customer will use good faith efforts to choose dates of inspection or audit that do not unreasonably interfere with the operation of Manufacturer's business; provided, further, that Customer shall consider in good faith any alternative dates of inspection or audit proposed by Manufacturer within five (5) days of Manufacturer's receipt of such notice (it being understood that nothing in this Section 4.12 shall require Customer to accept any such proposed alternative dates of inspection or audit).",0
"Further, the parties shall work together and cooperate to train Corio's sales force and product consultants on the Software and the alliance contemplated by this Agreement, including without limitation, how to position, sell and demonstrate the Software to potential customers.",0
"All Products to the Distributor shall be packaged in JRVS's standard containers, or, at the Distributor's expense, in accordance with instructions provided by the Distributor, and shall be shipped to the Distributor's address set forth above, or to an address specified in the purchase order.",0
"Supplier will supply to Customer or Customer's designee, the Product, Manufactured in accordance with the accepted Purchase Order placed by Customer, Master Batch Record, the Product Specifications, the Quality Agreement and cGMP Requirements and, subject to Section 3.1(b), in such quantities as ordered by Customer in Purchase Orders submitted pursuant to Section 6.1 and accepted pursuant to Section 6.2.",0
"Vendor will indemnify, defend, and hold AT&T, its Affiliates, and their respective agents and employees, harmless from and against all Loss, arising out of or related to Vendor's failure to comply with this Subsection (d), in accordance with the Section titled ""Indemnity.""",0
"LIMITATION OF LIABILITY
 IN NO EVENT SHALL EITHER PARTY BE LIABLE TO THE OTHER PARTY FOR LOST PROFITS OR ANY CONSEQUENTIAL, SPECIAL, INCIDENTAL, OR INDIRECT DAMAGES OR SUCH OTHER PARTY, HOWEVER CAUSED AND ON ANY THEORY OF LIABILITY, ARISING OUT OF THIS AGREEMENT.",0
