text,label
"Deliverables include, but are not limited to, any cell site configuration files, reports, data, designs, plans, specifications, models, prototypes, performance requirements, and/or Documentation delivered pursuant to this Agreement.",0
"The Licensee acknowledges that the Licensor makes no explicit or implicit representation or warranty as to the registrability, validity, enforceability or ownership of the Licensed Mark, or as to the Licensee's ability to use the Licensed Mark without infringing or otherwise violating the rights of others, and the Licensor has no obligation 2
Source: NMF SLF I, INC., 10-12G/A, 1/15/2020
to indemnify the Licensee with respect to any claims arising from the Licensee's use of the Licensed Mark, including without limitation any Third Party Claim.",0
"For purposes of this Agreement the term, ""League Sponsor"" shall mean any person or entity which currently is, or at any time becomes a sponsor or promotional licensee of or with respect to any NFL event or program now or hereafter in existence.",0
"""End User"" means CHT's customers who have entered into a subscription agreement with CHT for CHT services, which services include the use of the Ehave Companion Solution.",0
"During the term of this Agreement, all actions taken by the Contractor pursuant to this Agreement shall be in the capacity of an independent contractor, and in no event shall the Contractor have any obligations under the Notes.",0
"MSL agrees that IBM shall have the right to require the incorporation of such ECs and MSL shall, within [*] Days of such notification, give to IBM a written evaluation of EC stating the cost increase or cost decrease to the Products.",0
"Franchised Business, and recognize that, like any other business, the nature of it may evolve and change over time, that an investment in a The Joint Corp.",0
TERM AND RENEWAL . . . . . . . . . . . . . . . . . . . . . . . . . . .3 III.,0
"""ISDA Fallback Adjustment"" means the spread adjustment (which may be a positive or negative value or zero) that would apply for derivatives transactions referencing the ISDA Definitions to be determined upon the occurrence of an index cessation event with respect to the Benchmark for the applicable tenor.",0
"Upon the occurrence of any of the triggering events set forth in clauses (a) through (f) causing a delay, such delay shall only be an Excusable Delay for the number of days that such triggering event was in existence and the applicable Delivery Date or Completion Date shall be extended on a day-for-day basis for the length of such triggering event.",0
"Within a radius of ten (10) miles of the location of any other business using the System, whether franchised or owned by us or our affiliates.",0
"Except as otherwise specifically provided, neither Party shall initiate arbitration, mediation or litigation unless and until this dispute resolution procedure has been substantially compiled with or waived.",0
"Each of the Parties, as Recipient, hereby agrees that it will not, and will cause its Representatives, consultants, Affiliates and independent contractors not to disclose Confidential Information of the other Party, including Associate Information, Proprietary to Bank of America Page 20 vTIP2010
Source: CARDLYTICS, INC., S-1, 1/12/2018
Customer Information and Consumer Information, during or after the Term of this Agreement, other than on a ""need to know"" basis and then only to: (a) Affiliates of Bank of America; (b) Recipient's employees or officers; (c) Affiliates of Recipient, its independent contractors at any level, agents and consultants, provided that all such persons are subject to a written confidentiality agreement that shall be no less restrictive than the provisions of this Section; (d) pursuant to the exceptions set forth in 15 U.S.C 6802(e) and accompanying regulations, which disclosures are made in the ordinary course of business and (e) as required by law or as otherwise expressly permitted by this Agreement.",0
"This Agreement is in the English language only, which language shall be controlling in all respects, and all versions hereof in any other language hereof shall be for accommodation only and shall not be binding upon the Parties.",0
"The Receiving Party may disclose Confidential Information in connection with a judicial or administrative proceedings to the extent such disclosure is required under law or a court order, provided that the Disclosing Party shall be given prompt written notice of such proceeding.",0
"Upon notification by AT&T of a discovery or legal hold request, Vendor shall fully cooperate with such request and immediately preserve any Vendor records covered by such request and promptly provide such Vendor records requested by AT&T related to the inquiry.",0
"Vendor shall promptly investigate such claimed breach and shall either (i) provide Information satisfactory to AT&T that no breach of warranty in fact occurred or (ii) at no additional charge to AT&T, promptly take such action as may be required to correct such breach.",0
"To the extent that the value of current life insurance coverage is taxable income, it will be subject to withholding requirements and will be reported as income by the Employer to the IRS and state-taxing authorities on the Employee's W-2 Form or other IRS or state-required reporting form to the extent required by law.",0
"We have approved, and will continue to periodically approve, specifications for suppliers and distributors (which may include us and/or our affiliates) for products or services required to be purchased by, or offered and sold at, The Joint Corp.",0
"The section headings hereof have been inserted for convenience of reference only and shall not be construed to affect the meaning, construction or effect of this Agreement.",0
"MISCELLANEOUS
 9.1 The parties hereto agree to maintain in confidence the terms and conditions of this Agreement, except to the extent that a proposed disclosure by a party of any specifications or conditions hereof is authorized in advance by the other party pursuant to Section 4.3 or is otherwise required by law.",0
"Upon the entering into of the agreements referred to in Articles 3.5 and 3.6, the Operating Company shall capitalize the Manufacturing Company through the contribution of equity received by it from T&L pursuant to Article 3.1 in an amount equal to at least $21,614,000.",0
"Supplier represents that this Agreement, the Products and the Intellectual Property Rights in the Products are not subject or subordinate to any right of Supplier's creditors, or if such subordination exists, the agreement or instrument creating it provides for non-disturbance of Bank of America.",0
Any unauthorized use of the Marks by you is a breach of this Agreement and an infringement of the rights of us in and to the Marks.,0
"You further agree to hold us harmless and indemnify and defend us for all costs, expenses, and/or losses we incur in enforcing the provisions of this Agreement, defending our actions taken relating to this Agreement, or resulting from your breach of this Agreement, including without limitation reasonable arbitrator's and attorneys' fees (including those for appeal), unless, after legal proceedings are completed, you are found to have fulfilled and complied with all of the terms of this Agreement.",0
"IBM Confidential Page 2 of 7 appls.lwp
APPENDIX 2: REQUIREMENTS ACCURACY
The formula for measuring the accuracy of requirements placed on MSL for a given quarter accompanied with an explanation, is the following:
Requirements Accuracy % = [*]
Where [*] represents the performance [*] months prior to the last month of the quarter in which you are measuring the Requirements Accuracy.",0
"Company agrees to protect, indemnify and save harmless Licensor, Duval and their authorized agent, or any of them, from and against any and all expenses, damages, claims, suits, actions, judgments and costs whatsoever, including reasonable attorneys' fees, arising out of, or in any way connected with, actions or omissions of Company, any advertising material furnished by, or on behalf of, Company or any claim or action for personal injury, death or other cause of action involving alleged defects in Company's Products or services.",0
"C. The authorized individuals shall be entitled to make such investigation of the dispute as they deem appropriate, but agree to meet promptly, and in no event later than thirty (30) days from the date of the initial written notice, to discuss resolution of the dispute.",0
"Upon receipt of an Offer Notice, the other Party must elect prior to the expiration of twenty-one days either to (a) sell its interest in the Operating Company for the Offer Price or (b) purchase the interest of the Party providing the Offer Notice for the Offer Price, which election in either case may be in a written notice which also specifies which of the closing dates identified in the notice delivered to such Party is preferred by such Party.",0
"Subject to the terms and conditions of this Agreement, Changepoint grants to Corio a nonexclusive, nontransferable (except in accordance with Section 14.1 of this Agreement), royalty-free, fully paid up license in the Territory to reproduce, install and use additional copies of the Software, Documentation, and Software tools and utilities if any, subject to any restrictions placed on the Changepoint by third party software providers and payment of any applicable fees required by such third parties, in machine executable object code for production, testing, development, upgrade, reporting and training for the purpose of allowing the Software to be made available to Customers as part of the Corio Services.",0
or is derived from a consumer report and that is maintained or otherwise possessed by or on behalf of Bank of America for a business purpose.,0
"In this Agreement, unless there is something in the subject matter or context inconsistent therewith: 4
(a) words used herein importing the singular number include the plural and vice versa, words importing the use of any gender include all genders, and words importing persons include individuals, partnerships, associations, trusts, unincorporated organizations and corporations, and the rest of the sentence is construed as if the necessary grammatical and terminological changes had been made; (b) references herein to any agreement or instrument, including this Agreement, are deemed to be references to the agreement or instrument as varied, amended, modified, supplemented or replaced from time to time, and any specific references herein to any legislation or enactment are deemed to be references to such legislation or enactment as the same may be amended or replaced from time to time; and (c) all dollar amounts in this Agreement are expressed in Canadian dollars except where expressly indicated otherwise.",0
"Without limiting Section 4(a) above, the Parties agree that *** are, at the Effective Date, primarily or exclusively known as suppliers or providers in the Product and Services Category.",0
"This Agreement and any waiver or amendment hereto may be executed in counterparts and by the parties hereto in separate counterparts, each of which when so executed and delivered shall be an original, but all of which shall together constitute one and the same instrument.",0
"To the extent permitted by applicable law, we may periodically establish maximum and/or minimum prices for services and products that the Franchise location offers, including without limitation, prices for promotions in which all or certain The Joint Franchise locations participate.",0
"In entering into this Agreement, neither Party has relied upon any statement, estimate, forecast, projection, representation, warranty, action or agreement of the other Party except for those expressly contained in this Agreement.",0
"""Acceptable Use Policy"" means the Acceptable Use Policy for IBM e-business Services, located on the Internet at http://www.ibm.com/services/ e-business/aup.html, as of the Effective Date, and any subsequent modification in accordance with Section 13.2 below.",0
"The lease for the Premises must include the Addendum to Lease, attached hereto as Exhibit 3, permitting us to take possession of the Premises under certain conditions if this Agreement is terminated or if you violate the terms of the lease.",0
"If MSL determines that any of the Loaned Items received from IBM fails to comply with any such requirements, MSL shall promptly notify IBM, and IBM shall
EPL00L(CLT-EPL 1.1-02/93) Page 3 of 7
 either replace the Loaned Item or instruct MSL to modify the Loaned Item so that it compiles, at IBM's expense.",0
"Notwithstanding the preceding sentence, the terms and provisions of the certain Nondisclosure Agreement dated as of March 19, 2001 as amended August 5, 2002 between the Parties shall remain in effect.",0
"SECTION 24.0 INFORMATION TECHNOLOGIES SERVICES (""I/T"") SYSTEMS
24.1 System Access
 a) MSL's access to IBM applications, tools, licenses, networks, and equipment will be based upon business need determined by IBM.",0
"To the extent such principles do not apply to certain reports or accounting practices of the Contractor, the parties will mutually agree on the accounting practices and assumptions.",0
for newly identified system vulnerabilities regarding the technologies and services provided to Bank of America and fix or patch any identified security problem in an adequate and timely manner.,0
"""Account Control Agreement"" means the Account Control Agreement, dated as of the Closing Date, among the Issuer, as grantor, the Indenture Trustee, as secured party, and U.S. Bank National Association, in its capacity as both a ""securities intermediary"" as defined in Section 8- 102 of the UCC and a ""bank"" as defined in Section 9-102 of the UCC, as amended, restated, supplemented or modified from time to time.",0
"In order to preserve the inherent value of the Licensed Mark, the Licensee agrees to use reasonable efforts to ensure that it maintains the quality of its business and the operation thereof equal to the standards prevailing in the operation of the Licensor's and the Licensee's businesses as of the date of this Agreement.",0
"In the event that we terminate this Agreement under this Section or other applicable provisions of this Agreement, we shall be entitled, in those states in which such termination fees are enforceable, to receive from you a termination fee in the amount equal to one-half (1/2) of our then- current initial franchise fee for new The Joint Corp.",0
"The object code derived from the Source Code so modified shall be subject to the same rights and restrictions on use, reproduction and disclosure that are contained in this Agreement with respect to the Software.",0
"AT&T will promptly review such invoice and, unless AT&T disputes in good faith the amounts set forth therein, will promptly acknowledge that the Structured Payment set forth therein is due in accordance with the terms of this Agreement and the Build Addendum.",0
Supplier shall correct Errors caused by the Object Code by modifying Source Code and distributing the modified Software to Bank of America on the schedule called for in this Section.,0
"In connection with the offering and sale of the Offered Shares, the Agents shall be entitled, with the written consent of the Corporation, not to be unreasonably withheld or delayed, to retain as sub-agents other securities dealers or financial institutions to solicit subscriptions for Offered Shares.",0
"c) Upon completion of MSL's evaluation, IBM and MSL agree that 1) MSL will implement the EC after MSL has received IBM's consent in writing to the mutually agreed upon cost and delivery schedule, 2) MSL will provide additional information that IBM may reasonably require to further evaluate the EC, or 3) IBM will cancel the specific EC.",0
Vendor shall promptly notify AT&T if Vendor believes that any use of AT&T Data by Vendor contemplated under this Agreement or to be undertaken as part of the performance of this Agreement is inconsistent with the preceding sentence.,0
Any public announcement or similar publicity with respect to this Agreement or the transactions contemplated hereby shall be issued only after consultation with the other party hereto regarding the content of any such announcement or publicity.,0
"""Person"" means an individual, corporation, limited liability company, partnership, trust, association, joint venture, unincorporated organization or entity of any kind or nature, or a governmental entity or authority.",0
Invoices received by AT&T more than one (1) year after the Delivery of Material and Deliverables or the provision of Services are untimely and AT&T has no obligation to pay such invoices.,0
Changepoint may also charge Customer at its then applicable list price for analysis or removal of errors which are caused by improper operation or handling of the Licensed Materials or caused by circumstances unrelated to Changepoint.,0
"Nothing stated in this Agreement grants Hydron any sponsorship, promotional or other rights with respect to any Super Bowl, Pro Bowl or NFL conference championship or play-off games or any other football game(s) which are not part of the preseason or regular season schedule of games to be played at home by the Miami Dolphins.",0
"A-24
Source: VERIZON ABS LLC, 8-K, 1/23/2020
""Note Monthly Interest"" means, for a Class and a Payment Date, the aggregate amount of interest accrued on the Note Balance of the Class at the Note Interest Rate for the Class for the related Interest Period.",0
"There are no suits, actions, arbitrations, or legal, administrative or other proceedings or governmental investigations pending or, to its knowledge, threatened against or affecting it or any of its shareholders or members that if decided adversely to it or its shareholders or members could reasonably be expected to have a material adverse effect on its business, operations or financial condition or that could reasonably be expected to prevent the consummation of the Joint Venture, except for the Lawsuit.",0
"Vendor shall comply with all Laws applicable to Vendor's performance under this Agreement, including all Work contemplated herein and all Material, Services and Deliverables provided hereunder, and AT&T's utilization of the Cell Sites.",0
"Exhibit 10.1 STRATEGIC ALLIANCE AGREEMENT This Strategic Alliance Agreement (this ""Agreement""), effective as of 15 April, 2009 (the ""Effective Date""), is by and between Information System Associates, Inc., a Florida Corporation whose registered office is 1151 Southwest 30th Street, Suite E, Palm City FL, 34990 (""ISA"") and Rubicon Software Group plc, a company registered under the laws of England and Wales (Registered Company No.",0
"If the 1 st or 16t h of the month fall on a weekend or holiday, then the fee is payable on the next business day.",0
"Notwithstanding the expiration or termination of this Agreement or any return or destruction of Information, all Information, including without limitation that as may be retained in accordance with the above-referenced exceptions, will continue to be subject to the provisions of this Section 3.16 for so long as such Information remains in the custody or control of the receiving Party.",0
"Upon receipt of a change order from ISA, Rubicon shall notify ISA of any price revisions which are associated with the change order and if ISA agree to the revised charges, the parties shall proceed with the Contract Services as revised.",0
"For the avoidance of doubt, if during such time as Cellco is no longer the Servicer, an Obligor remits the full amount due under the related new device payment plan agreement, but does not make a payment to the new Servicer for the original device payment plan agreement, a portion of such amount equal to the amount of the monthly credit granted to such Obligor resulting from the Upgrade Offer in respect of the original device payment plan agreement that is a Receivable shall be paid by Cellco to the new Servicer.",0
"The Depositor authorizes the Issuer and the Indenture Trustee (but the Indenture Trustee will not be required to do so) to file financing and continuation statements, and amendments to the statements, in the jurisdictions and with the filing offices as the Issuer or the Indenture Trustee may determine are necessary or advisable to perfect the Issuer's interest in the Depositor Transferred Property.",0
"Channel Partner consents to (i) the use of its name and logo in iPass' Channel Partner lists, (ii) the use of its name in iPass' quarterly earnings announcement, and (iii) on the iPass website in order to assist potential End Users with locating an authorized iPass reseller.",0
The Contractor's administrative services will apply to all notes sold by brokers or dealers and the Company will compensate the Contractor for such services in accordance with Section 2.03.,0
"Each party shall immediately notify the other party and provide to the other party all relevant background facts upon becoming aware of (a) any registrations of, or applications for registration of, marks in the Territory that do or may conflict with the Licensor's rights in the Licensed Mark or the rights granted to the Licensee under this Agreement, (b) any infringements or misuse of the Licensed Mark in the Territory by any third party (""Third Party Infringement""), or (c) any claim that Licensee's use of the Licensed Mark infringes the intellectual property rights of any third party in the Territory (""Third Party Claim"").",0
"Relationship Managers:
IBM Confidential Page 10 of 39 sow0501.lwp
 ATTACHMENT 1
 IBM/MSL Outsourcing Base Agreement Statement of Work
 for US Work Center
 IBM:
 MSL:
 IBM will separately designate a Relationship Manager for EMEA.",0
"On the Payment Date on which the Optional Acquisition is to be exercised, the Indenture Trustee shall transfer any amounts on deposit in the Reserve Account, the Acquisition Account and the Negative Carry Account into the Collection Account.",0
"If such delay shall continue for more than [*] Days, the Party injured by the inability of the other to perform shall have the right upon written notice to either a) terminate this Agreement as set forth in Section 5.1 c or b) treat this Agreement as suspended during the delay and reduce any commitment in proportion to the duration of the delay.",0
"Due to the nature of the integration orders, there is no [*] option, unless agreed to prior to shipment by the IBM project manager and/or the customer.",0
"There are no attachments, executions or assignments for the benefit of creditors, or voluntary or involuntary proceedings in bankruptcy, or under any other debtor relief laws, contemplated by or pending or threatened against it.",0
Changepoint agrees to promptly provide existing APIs for the Software to Corio and use commercially reasonable efforts to develop and provide applicable APIs for the web-enabled version of the Software.,0
The fact that one party drafted some or all of this Agreement shall not be held against such party in any dispute regarding construction or interpretation of this Agreement or any part of this Agreement.,0
"Except to the extent otherwise expressly referenced herein, including the matters set forth in the Transport Agreement and the Master License Agreement, this Agreement and all addendums, appendices, exhibits, attachments, schedules and documents incorporated herein by reference, constitutes the final, complete, and exclusive expression of the Parties' agreement on the matters contained in this Agreement.",0
"For the avoidance of doubt, if the Indenture Trustee does not agree to pursue or otherwise be involved in resolving any reacquisition or acquisition request or dispute resolution proceeding, the related Noteholders or Verified Note Owners may independently pursue dispute resolution in respect of such reacquisition or acquisition.",0
"If the Indenture Trustee brings a dispute resolution action based on Noteholder direction to do so, the ""Requesting Party"" shall be deemed to be the requesting Note Owners (or the party to the arbitration) for purposes of the dispute resolution proceeding, including allocation of fees and expenses.",0
"The Servicer and any director, officer, employee, partner, member or manager or agent of the Servicer may rely in good faith on any document of any kind prima facie properly executed and submitted by any Person (other than the Servicer) respecting any matters arising hereunder.",0
"In the event AT&T and Vendor agree in a signed writing to Deliver non-conforming Cell Sites or any of the Deliverables or Material relating thereto (""Provisional Location Acceptance""), Vendor shall use all commercially reasonable efforts promptly to cure any such non- conformance after Provisional Location Acceptance of
Proprietary and Confidential This Agreement and information contained therein is not for use or disclosure outside of AT&T, its Affiliates, and third party representatives, and Vendor except under written agreement by the contracting parties.",0
"This obligation extends to all devices that comprise Supplier's system, e.g., application software, databases, servers, firewalls, routers and switches, hubs, etc., and to all of Supplier's other Confidential Information handling practices.",0
"Any payment directed by the Owner under this endorsement shall be a full discharge of the Insurer, and such discharge shall be binding on all parties claiming any interest under the policy.",0
. . . . . . . . . . . . . . . . . . . . . . . . . . . . .8 X.,0
"Proprietary to Bank of America Page 1 vTIP2010
Source: CARDLYTICS, INC., S-1, 1/12/2018
1.16 Delivery Date - the date on which Bank of America actually receives the Software from Supplier.",0
"""Note Pool Factor"" means, for a Class and a Payment Date, a seven-digit decimal figure equal to the Note Balance of the Class after giving effect to any payments of principal of the Class on that Payment Date divided by the initial Note Balance of the Class.",0
"All reasonable expenses incurred by the Issuer, the Owner Trustee, the Indenture Trustee and the Successor Servicer in connection with (i) the transition of servicing rights and obligations to the Successor Servicer and (ii) amending this Agreement or entering into an assumption agreement or new agreement to reflect a succession of the Servicer will be paid by the resigning or terminated Servicer on receipt of an invoice in reasonable detail.",0
MSL will be responsible for any additional premium costs associated with the late shipment of Product not only to the [*] but also to the [*] stated on the IBM Customer Order.,0
"Location franchise location; (k) the Franchise shall have been determined by us to contain all equipment and fixtures in good working condition, as were required at the initial opening of the Franchise.",0
"For the avoidance of doubt, the authorization under this paragraph may include, without limitation, use or acceptance by the Administrative Agent of a manually signed paper Agreement or any Loan Document which has been converted into electronic form (such as scanned portable format (.pdf)), or an electronically signed Agreement or any Loan Document converted into another format, for transmission, delivery and/or retention.",0
"As a result, you agree that the following locations (""Special Sites"") are excluded from the Designated Area and we shall have the right to develop (by direct ownership or franchising) such locations: 1) public transportation facilities, including airports, train stations and bus stations; 2) military bases; 3) sports facilities, including race tracks; and 4) amusement and/or theme parks.",0
"Vendor's obligation to return AT&T Data and AT&T Derived Data upon AT&T's request shall not apply to such data which, at the time of AT&T's request for return, is no longer retained by or on behalf of Vendor.",0
"Delete Attachment 5: Equipment and Program Loan List, to the Outsourcing Base Agreement dated October 01, 1998 and replace it in its entirety with the Attachment 5: Equipment and Program Loan List, to the Outsourcing Base Agreement dated July 20, 1999.",0
"Each party irrevocably waives, to the fullest extent permitted by Law, any objection that it may now or in the future have to the venue of a proceeding brought in such a court and any claim that the proceeding was brought in an inconvenient forum.",0
"Each Party may disclose (""Disclosing Party"") to the other Party (""Receiving Party""), and Receiving Party may acquire during the course and conduct of activities under the Agreement, certain non-public or confidential information of Disclosing Party in connection with this Agreement.",0
"(iii) Vendor shall promptly deliver AT&T Data and AT&T Derived Data to AT&T at no cost to AT&T, and in the format, on the media and in the timing prescribed by AT&T (i) at any time at AT&T's request, (ii) at the expiration or termination of this Agreement and the completion of any requested termination assistance services or (iii) with respect to particular AT&T Data or AT&T Derived Data, at such earlier date that such data is no longer required by Vendor to perform the Services.",0
"m. ""Service Option Ready Date"" means the date that IBM has notified Customer that IBM has completed the implementation activities
 2
 specified in an applicable Service Option Attachment.",0
"Notwithstanding the foregoing, if the breaching Party has a bona fide dispute as to whether such breach has occurred or has been cured, it will so notify the non- breaching Party in writing and the cure period will be tolled until such dispute is resolved pursuant to Section 14.5.2 (Dispute Resolution).",0
"""Litigation Expense"" means any court filing fee, court cost, arbitration fee, and each other fee and cost of investigating or defending an indemnified claim or asserting any claim for indemnification or defense under this Agreement, including Attorney's Fees, other professionals' fees, and disbursements.",0
"No failure or delay by either party in exercising any right, power, or remedy under this Agreement, except as specifically provided herein, shall operate as a waiver of any such right, power or remedy.",0
"Vendor shall not offer or give gratuities in the form of gifts, entertainment, concessions, or otherwise to AT&T or its employees or representative(s), or any person related by blood or marriage to such individuals for the express or implied purpose of obtaining or securing favorable treatment with respect to this Agreement, or in the inspection or acceptance of the Services to be performed thereunder.",0
"Upon expiration or termination of this Agreement, all rights granted to the Licensee under this Agreement with respect to the Licensed Mark shall cease, and the Licensee shall immediately delete the term ""NMF"" from its corporate name and shall discontinue all other use of the Licensed Mark.",0
Moelis Holdings agrees to furnish to the SMBC Unit-Holders copies of any such supplement or amendment no later than the time it is first used or filed with the SEC.,0
"The Software shall also include any Application Programming Interfaces (""API"") provided by Changepoint to Corio, but such API intellectual property shall not be sublicenseable to Customers.",0
"c) notice of the inability of the other Party to perform due to the existence of a Force Majeure event, as described in Section 16.17 of this Agreement, which is reasonably determined by the terminating Party to be a continuing condition.",0
"At the time of opening you must have a minimum of Fifty Thousand Dollars ($50,000) in immediately accessible working capital funds to be used solely to defray the costs of operating the Restaurant for the initial several months.",0
"Agents' Fee In consideration for the Agents' services hereunder, the Corporation will pay to the Agents the Agents' Fee and the Corporation shall issue to the Agents that number of Compensation Options equal to 3.5% of the number of Offered Shares sold pursuant to the Offering.",0
"""Initial Receivable"" means any device payment plan agreement acquired by the Issuer on the Closing Date and listed on the Schedule of Receivables delivered on the Closing Date.",0
"If each Party receives an Offer Notice from the other Party on the same date, then the Offer Notice containing the highest cash Offer Price shall be effective.",0
"All purchase orders, prior agreements, proposals, representations and other understandings whether oral or written, are superseded in their entirety by this Agreement and any applicable order forms.",0
All obligations of this Agreement (whether yours or ours) that expressly or by their nature survive the expiration or termination of this Agreement will continue in full force and effect after and notwithstanding its expiration or termination until they are satisfied in full or by their nature expire.,0
"Accordingly, the amount with respect to which AT&T is required to reimburse Vendor its pro-rata portion will be reduced by any Insurance Proceeds theretofore actually paid on behalf of Vendor in respect of the related Third Party Loss.",0
"Such additional Development Purchases in excess of the Development Purchase Commitment for such Contract Year will be creditable towards Ginkgo's Development Purchases in subsequent Contract Year(s) until such excess amount has been exhausted and will count towards the Minimum Cumulative Purchase Commitment for the Contract Year in which it is paid, subject to allocation to subsequent Contract Year(s) as set forth in Section 7.2.2(a) (Minimum Cumulative Purchase Commitments).",0
"IBM's payment to MSL shall be determined by the following formula: {Salary Payment = A x B}, where the following values are assigned to such formula:
 i) ""A"" shall mean actual Transferred Employees, as defined in Attachment 2 of the Base Agreement, that are retained by MSL at the US Work Center and supporting this Agreement as of the last day of a quarter.",0
"None of the Depositor, the Administrator nor the Issuer shall exercise its right to request delivery of information or other performance under these provisions other than in good faith, or for purposes other than compliance with the Securities Act, the Exchange Act and the rules and regulations of the Commission thereunder.",0
"After the Effective Date and subject to approval from the Channel Partner first, iPass may issue a press release announcing that Channel Partner is a reseller of the iPass Service and announcing the existence of this Agreement.",0
"Supplier, at its own expense, shall modify, repair, adjust or replace the Software to make it Operative within fifteen (15) calendar days after the date of Bank of America's deficiency notice.",0
"This Contract, when attached to a purchase order, shall consist of the entire agreement between the parties and shall supersede any conflicting or contrary terms and conditions of any purchase order or other order form whether supplied by Purchaser or Supplier.",0
"This Agreement creates a valid and continuing security interest (as defined in the applicable UCC) in the Depositor Transferred Property in favor of the Issuer, which is prior to all other Liens, other than Permitted Liens, and is enforceable against creditors of, purchasers from and transferees and absolute assignees of the Depositor.",0
"As such, persons engaged by Supplier to provide services under this Agreement are held to a higher standard of conduct and scrutiny than in other industries or business enterprises.",0
"Works means, collectively, any work product (of any type), software, developments, processes, improvements, and all works of authorship, in whole or in part, whether patentable or not and whether copyrightable or not created as services provided directly to ISA or on behalf of ISA by Rubicon, which (i) are conceived or made by Rubicon, its employees, contractors, consultants or agents during the Term and relate directly to the business in which ISA and Rubicon(during the Term by ISA) are, had been or were proposing to be engaged in; or (ii) are conceived or made by Rubicon, its employees, contractors, consultants or agents during or after the Term and are made through the use of any ISA Confidential Information, or which result from any work performed by Rubicon, its employees, contractors, consultants or agents for ISA.",0
"If the Software is not Operative at the expiration of the initial Warranty Period, the Warranty Period shall be extended until Supplier makes the Software Operative.",0
"Promptly upon the effective date of termination of this Agreement or the resignation or removal of the Servicer pursuant to Section 7, the Servicer shall be entitled to be paid all fees and reimbursable expenses, including any reasonable out-of-pocket attorneys' fees, accruing to it to the date of such termination, resignation or removal.",0
"You acknowledge and agree that all End Users must exercise their own due diligence before relying on any information available on the Internet, and must determine that they have all necessary rights to copy, publish or otherwise distribute any such information available on the Internet under copyright and other applicable laws.",0
"Vendor shall have at least Support Membership status (as defined by NATE) with the National Association of Tower Erectors (""NATE""), or a successor organization approved by AT&T, and shall be actively engaged in implementing best practices, safety requirements and training as advocated by the NATE organization or such successor organization.",0
"The Support Services Agreements shall provide that the parties will provide the following services to the Joint Venture:
11.1.1.Igene or its Affiliates will provide to the Joint Venture:
(i) Sales and marketing services related to the world-wide sale and marketing of Astaxanthin in the Field of Agreement;
(ii) Research services related to further development of the Technology and improvement of manufacturing process efficiencies, as requested by the Board from time-to-time; and
(iii) Administration of the contract for manufacturing of Axtaxanthin with Fermic S.A. de Mexico pursuant to the terms of the Support Services Agreement.",0
"Investment earnings (net of losses and investment expenses) on the Collection Account, the Acquisition Account, the Reserve Account and the Negative Carry Account will be deposited into the Certificate Distribution Account for distribution to the Certificateholders in the priority set forth in Section 4.1(b) of the Trust Agreement.",0
"Cellco, as Sponsor, agrees that (i) each of the Sponsor, the Master Trust, each Originator and the nominee of the Originators is under the common control of Verizon and therefore, the nominee of the Originators (which nominee is also the sole equityholder of the Master Trust) is a ""majority-owned affiliate"" of the Sponsor as defined in the U.S. Credit Risk Retention Rules, (ii) the Sponsor will cause the nominee of the Originators to, and the nominee of the Originators will, retain the Residual Interest on the Closing Date and (iii) the Sponsor will not, and will not permit the Master Trust, the Originators or the nominee of the Originators to, sell, transfer, finance or hedge the Residual Interest except as permitted by the U.S. Credit Risk Retention Rules.",0
"Rights of Termination (a) Regulatory Proceedings Out If, after the date hereof and prior to the Closing Time, any enquiry, action, suit, investigation or other proceeding, whether formal or informal, is instituted or announced or any order is made by any federal, provincial or other Governmental Authority in relation to the Corporation which, in the opinion of any of the Agents, operates to prevent or restrict the distribution or trading of the Offered Shares, then such Agent shall be entitled, at its option and in accordance with Section 10(e), to terminate its obligations under this Agreement by notice to that effect given to the Corporation any time at or prior to the Closing Time.",0
"By execution of this Supplier/Subcontractor Contract (""Contract""), _______________ (""Supplier"") agrees and acknowledges that: (i) all images and/or trademarks, including, but not limited to PLAYBOY, (the ""Playboy Properties"") applied at the request of _______________ (""Purchaser"") to merchandise covered by this Contract are owned by Playboy Enterprises International, Inc. (""Playboy""), and when used upon merchandise means that such merchandise is sponsored, approved, recommended or sold by Playboy or its licensees; (ii) Supplier will not sell, ship or otherwise dispose of any such merchandise except upon the order of Purchaser or Playboy; (iii) Supplier will never make, cause others to make or assist others in making, any claim whatsoever to any or all of the Playboy Properties or any trademark, copyright, designation, name, phrase, design or symbol similar thereto in connection with the manufacture, advertising, promotion, sale or distribution of merchandise; and (iv) Supplier will defend, indemnify and hold harmless Purchaser and Playboy and the distributors and dealers and the officers and employees of each of the foregoing against all liability whatsoever which may be incurred by them or any of them as a result of any alleged defects in material or workmanship in the merchandise covered by this Contract.",0
"Due to various federal and state laws regarding the practice of chiropractic medicine, and the ownership and operation of chiropractic practices and health care businesses that provide chiropractic services, you understand and acknowledge that that you, as non-chiropractor Location franchisee, shall not engage in any practices that are, or may appear to be, the practice of chiropractic medicine.",0
"D. To the extent that the provisions of this Agreement provide for periods of notice less than those required by applicable law, or provide for termination, cancellation, non-renewal or the like other than in accordance with applicable law, such provisions shall, to the extent such are not in accordance with applicable law, not be effective, and we will comply with applicable law in connection with each of these matters.",0
